Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
14,,Wed Jun 09 22:00:15 EDT 2021,AFactory.java,1623290415955,9402,9402,(I)7(R)1(I)4(R)8(I)2,0.5909090909090909,0.0,0.0,0.0,0.0,0.0,2.4444444444444446,0.0,0.0,0.0,0.0,1.0,1.4444444444444444,0.0,[]
15,,Wed Jun 09 22:00:25 EDT 2021,AFactory.java,1623290425553,79838,0,(I)9(R)1(I)2(F)2(I)7,0.8571428571428571,0.0,0.0,9.523809523809524,0.0,0.0,0.26582278481012656,0.0,0.0,0.02531645569620253,0.0,0.012658227848101266,0.22784810126582278,0.0,[]
16,,Wed Jun 09 22:01:45 EDT 2021,AFactory.java,1623290505483,7442,7442,(I)4(R)1(I)18,0.9565217391304348,0.0,0.0,0.0,0.0,0.0,3.2857142857142856,0.0,0.0,0.0,0.0,0.14285714285714285,3.142857142857143,0.0,[]
17,,Wed Jun 09 22:01:53 EDT 2021,AFactory.java,1623290513166,5052,5052,(R)8(I)8(R)1(I)4(R)1(I)2,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,2.0,2.8,0.0,[]
18,,Wed Jun 09 22:01:58 EDT 2021,Grader.java,1623290518218,20131,0,(I)1(D)2(I)1(D)2(F)1(D)1,0.25,62.5,0.0,12.5,0.0,0.0,0.4,0.0,0.25,0.05,0.0,0.0,0.1,0.0,[]
19,,Wed Jun 09 22:02:24 EDT 2021,AFactory.java,1623290544465,76658,0,(D)2(F)1(I)4(F)1,0.5,25.0,0.0,25.0,0.0,0.0,0.10526315789473684,0.0,0.02631578947368421,0.02631578947368421,0.0,0.0,0.05263157894736842,0.0,[]
20,,Wed Jun 09 22:03:41 EDT 2021,AFactory.java,1623290621123,45881,0,(F)1(I)16(R)1(I)1,0.8947368421052632,0.0,0.0,5.263157894736842,0.0,0.0,0.4222222222222222,0.0,0.0,0.022222222222222223,0.0,0.022222222222222223,0.37777777777777777,0.0,[]
21,,Wed Jun 09 22:04:27 EDT 2021,AMouseAndKeyController.java,1623290667654,83817,0,(F)2(I)2(D)1(F)1(D)2(F)1,0.2222222222222222,33.33333333333333,0.0,44.44444444444444,0.0,0.0,0.10843373493975904,0.0,0.03614457831325301,0.04819277108433735,0.0,0.0,0.024096385542168676,0.0,[]
22,,Wed Jun 09 22:05:51 EDT 2021,AMouseAndKeyController.java,1623290751471,-70455,-70455,(I)2(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)2(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)2(R)1,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
23,,Wed Jun 09 22:05:55 EDT 2021,AMouseAndKeyController.java,1623290755594,55488,0,(I)2(F)2(I)8,0.8333333333333334,0.0,0.0,16.666666666666664,0.0,0.0,0.21818181818181817,0.0,0.0,0.03636363636363636,0.0,0.0,0.18181818181818182,0.0,[]
24,,Wed Jun 09 22:06:51 EDT 2021,AMouseAndKeyController.java,1623290811347,11020,0,(R)1(I)4(R)1(I)4(R)2(I)8,0.8,0.0,0.0,0.0,0.0,0.0,1.8181818181818181,0.0,0.0,0.0,0.0,0.36363636363636365,1.4545454545454546,0.0,[]
25,,Wed Jun 09 22:07:02 EDT 2021,AMouseAndKeyController.java,1623290822566,2874,2874,(I)2(R)1(I)11(R)1(I)1(R)1(I)1(R)1(I)6,0.84,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,2.0,10.5,0.0,[]
26,,Wed Jun 09 22:07:05 EDT 2021,AMouseAndKeyController.java,1623290825634,11001,0,(I)5(R)2(I)8(R)1(I)4,0.85,0.0,0.0,0.0,0.0,0.0,1.8181818181818181,0.0,0.0,0.0,0.0,0.2727272727272727,1.5454545454545454,0.0,[]
27,,Wed Jun 09 22:07:16 EDT 2021,Grader.java,1623290836652,20432,0,(I)4(D)2(I)1(D)2(F)1,0.5,40.0,0.0,10.0,0.0,0.0,0.5,0.0,0.2,0.05,0.0,0.0,0.25,0.0,[]
28,,Wed Jun 09 22:07:37 EDT 2021,ABridgeSceneView.java,1623290857338,181064,0,(D)3(F)5(I)3(D)1,0.25,33.33333333333333,0.0,41.66666666666667,0.0,0.0,0.06629834254143646,0.0,0.022099447513812154,0.027624309392265192,0.0,0.0,0.016574585635359115,0.0,[]
29,,Wed Jun 09 22:10:39 EDT 2021,ABridgeSceneView.java,1623291039533,12209,0,(F)1(D)2(F)1(I)6(R)1(I)9,0.75,10.0,0.0,10.0,0.0,0.0,1.6666666666666667,0.0,0.16666666666666666,0.16666666666666666,0.0,0.08333333333333333,1.25,0.0,[]
30,,Wed Jun 09 22:10:51 EDT 2021,ABridgeSceneView.java,1623291051924,4650,4650,(I)22(R)1(I)1,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.25,5.75,0.0,[]
31,,Wed Jun 09 22:10:56 EDT 2021,ABridgeSceneView.java,1623291056705,1429,1429,(I)7(R)1(I)4(R)1(I)1(R)1(I)1(R)2(I)2,0.75,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,5.0,15.0,0.0,[]
32,,Wed Jun 09 22:10:58 EDT 2021,ABridgeSceneView.java,1623291058339,5989,5989,(I)13(R)2(I)4(R)2(I)3,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.8,4.0,0.0,[]
33,,Wed Jun 09 22:11:04 EDT 2021,ABridgeSceneView.java,1623291064418,6398,6398,(I)14(R)2(I)7(R)1,0.875,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.5,3.5,0.0,[]
34,,Wed Jun 09 22:11:10 EDT 2021,ABridgeSceneView.java,1623291070818,11506,0,(R)2(I)19,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,1.9090909090909092,0.0,0.0,0.0,0.0,0.18181818181818182,1.7272727272727273,0.0,[]
35,,Wed Jun 09 22:11:22 EDT 2021,ABridgeSceneView.java,1623291082442,8128,8128,(I)3(R)1(I)2(R)1(I)3(D)2(F)1,0.6153846153846154,15.384615384615385,0.0,7.6923076923076925,0.0,0.0,1.625,0.0,0.25,0.125,0.0,0.25,1.0,0.0,[]
