Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
13,,Fri Jun 11 22:06:16 EDT 2021,ABridgeSceneView.java,1623463576442,23080,0,(I)3(D)4(F)1,0.375,50.0,0.0,12.5,0.0,0.0,0.34782608695652173,0.0,0.17391304347826086,0.043478260869565216,0.0,0.0,0.13043478260869565,0.0,[]
14,,Fri Jun 11 22:06:40 EDT 2021,AnAvatarPainter.java,1623463600050,87804,0,(D)1(F)1(I)1(R)2(I)1(R)2(I)1(R)2(I)1,0.3333333333333333,8.333333333333332,0.0,8.333333333333332,0.0,0.0,0.13793103448275862,0.0,0.011494252873563218,0.011494252873563218,0.0,0.06896551724137931,0.04597701149425287,0.0,[]
15,,Fri Jun 11 22:08:20 EDT 2021,ABridgeSceneView.java,1623463700190,188670,0,(I)5(F)2(I)2(R)4,0.5384615384615384,0.0,0.0,15.384615384615385,0.0,0.0,0.06914893617021277,0.0,0.0,0.010638297872340425,0.0,0.02127659574468085,0.03723404255319149,0.0,[]
16,,Fri Jun 11 22:11:29 EDT 2021,Grader.java,1623463889507,17303,0,(R)6(I)1(F)2(I)1,0.2,0.0,0.0,20.0,0.0,0.0,0.5882352941176471,0.0,0.0,0.11764705882352941,0.0,0.35294117647058826,0.11764705882352941,0.0,[]
17,,Fri Jun 11 22:11:46 EDT 2021,ABridgeSceneView.java,1623463906810,46503,0,(D)1(F)4,0.0,20.0,0.0,80.0,0.0,0.0,0.10869565217391304,0.0,0.021739130434782608,0.08695652173913043,0.0,0.0,0.0,0.0,[]
18,,Fri Jun 11 22:12:48 EDT 2021,AConsoleView.java,1623463968452,-76802,-76802,(I)3(R)2(I)3(R)7,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
19,,Fri Jun 11 22:11:33 EDT 2021,AConsoleView.java,1623463893380,108683,0,(R)1(I)13(R)3,0.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.1574074074074074,0.0,0.0,0.0,0.0,0.037037037037037035,0.12037037037037036,0.0,[]
20,,Fri Jun 11 22:13:22 EDT 2021,AConsoleView.java,1623464002145,17420,0,(R)10(I)9,0.47368421052631576,0.0,0.0,0.0,0.0,0.0,1.1176470588235294,0.0,0.0,0.0,0.0,0.5882352941176471,0.5294117647058824,0.0,[]
21,,Fri Jun 11 22:13:39 EDT 2021,AConsoleView.java,1623464019565,112275,0,(I)1(R)3(I)1(F)5,0.2,0.0,0.0,50.0,0.0,0.0,0.08928571428571429,0.0,0.0,0.044642857142857144,0.0,0.026785714285714284,0.017857142857142856,0.0,[]
22,,Fri Jun 11 22:15:31 EDT 2021,Grader.java,1623464131840,436140,0,(F)9,0.0,0.0,0.0,100.0,0.0,0.0,0.020642201834862386,0.0,0.0,0.020642201834862386,0.0,0.0,0.0,0.0,[]
23,,Fri Jun 11 22:22:48 EDT 2021,Grader.java,1623464568148,17490,0,(I)1(F)2(D)1(F)1,0.2,20.0,0.0,60.0,0.0,0.0,0.29411764705882354,0.0,0.058823529411764705,0.17647058823529413,0.0,0.0,0.058823529411764705,0.0,[]
336,,Sat Jun 12 19:31:32 EDT 2021,Grader.java,1623540692464,136172299,0,(I)1(R)8(I)1(F)2(I)1(D)1,0.21428571428571427,7.142857142857142,0.0,14.285714285714285,0.0,0.0,1.0281115060364833E-4,0.0,7.343653614546309E-6,1.4687307229092619E-5,0.0,5.8749228916370475E-5,2.2030960843638927E-5,0.0,[]
337,,Mon Jun 14 09:21:06 EDT 2021,Grader.java,1623676866345,1602373,0,(F)2,0.0,0.0,0.0,100.0,0.0,0.0,0.0012484394506866417,0.0,0.0,0.0012484394506866417,0.0,0.0,0.0,0.0,[]
