Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
10,,Sun May 23 22:31:41 EDT 2021,Point.java,1621823501227,36625,0,(I)5(R)1(F)2(I)3(R)1(I)1(R)1(F)2(I)1,0.5882352941176471,0.0,0.0,23.52941176470588,0.0,0.0,0.4722222222222222,0.0,0.0,0.1111111111111111,0.0,0.08333333333333333,0.2777777777777778,0.0,[]
11,,Sun May 23 22:32:17 EDT 2021,Point.java,1621823537852,25012,0,(F)2(I)4(R)3(I)9,0.7222222222222222,0.0,0.0,11.11111111111111,0.0,0.0,0.72,0.0,0.0,0.08,0.0,0.12,0.52,0.0,[]
12,,Sun May 23 22:32:43 EDT 2021,Point.java,1621823563243,46738,0,(I)20,1.0,0.0,0.0,0.0,0.0,0.0,0.43478260869565216,0.0,0.0,0.0,0.0,0.0,0.43478260869565216,0.0,[]
13,,Sun May 23 22:33:34 EDT 2021,Point.java,1621823614246,20614,0,(I)1(R)4(I)1(R)5(I)4,0.4,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.45,0.3,0.0,[]
14,,Sun May 23 22:33:54 EDT 2021,Point.java,1621823634982,39367,0,(I)1(R)1(I)12(R)1(I)4,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,0.48717948717948717,0.0,0.0,0.0,0.0,0.05128205128205128,0.4358974358974359,0.0,[]
15,,Sun May 23 22:34:34 EDT 2021,Point.java,1621823674567,76332,0,(R)1(I)3(F)2(I)1(F)2(I)3,0.5833333333333334,0.0,0.0,33.33333333333333,0.0,0.0,0.15789473684210525,0.0,0.0,0.05263157894736842,0.0,0.013157894736842105,0.09210526315789473,0.0,[]
16,,Sun May 23 22:35:50 EDT 2021,Point.java,1621823750899,8002,8002,(I)1(R)3(I)8(R)7(I)5,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.25,1.75,0.0,[]
17,,Sun May 23 22:35:58 EDT 2021,Point.java,1621823758992,5666,5666,(I)12(R)1(I)11,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.2,4.6,0.0,[]
18,,Sun May 23 22:36:04 EDT 2021,Point.java,1621823764717,7576,7576,(I)22,1.0,0.0,0.0,0.0,0.0,0.0,3.142857142857143,0.0,0.0,0.0,0.0,0.0,3.142857142857143,0.0,[]
19,,Sun May 23 22:36:12 EDT 2021,Point.java,1621823772385,5224,5224,(I)11(R)1(I)2(R)1(I)8(R)1,0.875,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.6,4.2,0.0,[]
20,,Sun May 23 22:36:17 EDT 2021,Point.java,1621823777857,126379,0,(I)3(R)1(I)11(R)1(I)3(F)2,0.8095238095238095,0.0,0.0,9.523809523809524,0.0,0.0,0.16666666666666666,0.0,0.0,0.015873015873015872,0.0,0.015873015873015872,0.1349206349206349,0.0,[]
21,,Sun May 23 22:38:24 EDT 2021,Line.java,1621823904322,150138,0,(I)2(F)2(I)9(R)1(I)2,0.8125,0.0,0.0,12.5,0.0,0.0,0.10666666666666667,0.0,0.0,0.013333333333333334,0.0,0.006666666666666667,0.08666666666666667,0.0,[]
22,,Sun May 23 22:40:55 EDT 2021,Line.java,1621824055486,5722,5722,(I)19(R)1(I)3(R)1,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.4,4.4,0.0,[]
23,,Sun May 23 22:41:01 EDT 2021,Line.java,1621824061357,16247,0,(R)1(I)11(R)1(I)2(R)1(I)3(R)1(F)2(I)1,0.7391304347826086,0.0,0.0,8.695652173913043,0.0,0.0,1.4375,0.0,0.0,0.125,0.0,0.25,1.0625,0.0,[]
24,,Sun May 23 22:26:37 EDT 2021,Line.java,1621823197909,881053,0,(R)5(I)1(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)1(R)1,0.38095238095238093,0.0,0.0,0.0,0.0,0.0,0.02383654937570942,0.0,0.0,0.0,0.0,0.014755959137343927,0.009080590238365494,0.0,[]
25,,Sun May 23 22:41:18 EDT 2021,Line.java,1621824078962,43247,0,(I)1(R)2(I)5(R)1(I)1(R)3(I)2(R)1(F)2,0.5,0.0,0.0,11.11111111111111,0.0,0.0,0.4186046511627907,0.0,0.0,0.046511627906976744,0.0,0.16279069767441862,0.20930232558139536,0.0,[]
26,,Sun May 23 22:42:02 EDT 2021,Line.java,1621824122322,132418,0,(I)1(F)2(I)1(R)1(I)2(R)2(I)8,0.7058823529411765,0.0,0.0,11.76470588235294,0.0,0.0,0.12878787878787878,0.0,0.0,0.015151515151515152,0.0,0.022727272727272728,0.09090909090909091,0.0,[]
27,,Sun May 23 22:44:14 EDT 2021,Line.java,1621824254863,5831,5831,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,[]
28,,Sun May 23 22:44:20 EDT 2021,Line.java,1621824260964,10209,0,(I)7(R)4(I)13,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.4,2.0,0.0,[]
29,,Sun May 23 22:44:31 EDT 2021,Line.java,1621824271381,2891,2891,(I)3(R)2(I)1(R)2(I)1(R)1(I)3(R)1(I)10,0.75,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,[]
30,,Sun May 23 22:44:35 EDT 2021,Line.java,1621824275164,8238,8238,(I)16(R)2(I)1(R)1(I)3,0.8695652173913043,0.0,0.0,0.0,0.0,0.0,2.875,0.0,0.0,0.0,0.0,0.375,2.5,0.0,[]
31,,Sun May 23 22:44:44 EDT 2021,Line.java,1621824284339,9621,9621,(I)5(R)4(I)6(R)3(I)1,0.631578947368421,0.0,0.0,0.0,0.0,0.0,2.111111111111111,0.0,0.0,0.0,0.0,0.7777777777777778,1.3333333333333333,0.0,[]
32,,Sun May 23 22:44:53 EDT 2021,Line.java,1621824293963,8034,8034,(R)2(I)5(R)5(I)6(R)6,0.4583333333333333,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.625,1.375,0.0,[]
33,,Sun May 23 22:45:02 EDT 2021,Line.java,1621824302277,15728,0,(I)5(R)6(I)6(R)1(F)2(R)2,0.5,0.0,0.0,9.090909090909092,0.0,0.0,1.4666666666666666,0.0,0.0,0.13333333333333333,0.0,0.6,0.7333333333333333,0.0,[]
34,,Sun May 23 22:45:18 EDT 2021,Line.java,1621824318128,-27487,-27487,(R)3(I)10(R)1(I)3(R)1(I)1(R)1(I)2(R)1(I)1(R)1,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
35,,Sun May 23 22:44:51 EDT 2021,Line.java,1621824291666,34039,0,(I)1(R)1(I)1(R)1(I)1(R)2(I)1(R)1(I)1(R)2(I)1(R)1(I)10,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.7058823529411765,0.0,0.0,0.0,0.0,0.23529411764705882,0.47058823529411764,0.0,[]
36,,Sun May 23 22:45:24 EDT 2021,Line.java,1621824324229,14507,0,(I)18,1.0,0.0,0.0,0.0,0.0,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,1.2857142857142858,0.0,[]
37,,Sun May 23 22:45:38 EDT 2021,Line.java,1621824338977,13316,0,(I)17,1.0,0.0,0.0,0.0,0.0,0.0,1.3076923076923077,0.0,0.0,0.0,0.0,0.0,1.3076923076923077,0.0,[]
38,,Sun May 23 22:45:52 EDT 2021,Line.java,1621824352407,19000,0,(I)3(R)2(I)6(R)1(I)4,0.8125,0.0,0.0,0.0,0.0,0.0,0.8421052631578947,0.0,0.0,0.0,0.0,0.15789473684210525,0.6842105263157895,0.0,[]
39,,Sun May 23 22:46:12 EDT 2021,PolarPoint.java,1621824372167,11819,0,(I)4(R)1(I)3(R)3(I)2,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,1.1818181818181819,0.0,0.0,0.0,0.0,0.36363636363636365,0.8181818181818182,0.0,[]
40,,Sun May 23 22:46:29 EDT 2021,PolarPoint.java,1621824389618,42230,0,(R)1(I)18(R)1(I)1,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.047619047619047616,0.4523809523809524,0.0,[]
41,,Sun May 23 22:47:12 EDT 2021,PolarPoint.java,1621824432183,17029,0,(R)1(I)12(R)1(I)6(R)3,0.782608695652174,0.0,0.0,0.0,0.0,0.0,1.3529411764705883,0.0,0.0,0.0,0.0,0.29411764705882354,1.0588235294117647,0.0,[]
42,,Sun May 23 22:47:29 EDT 2021,PolarPoint.java,1621824449216,14285,0,(I)6(R)1(I)6(R)7,0.6,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,0.0,0.0,0.0,0.0,0.5714285714285714,0.8571428571428571,0.0,[]
43,,Sun May 23 22:47:43 EDT 2021,PolarPoint.java,1621824463501,-26743,-26743,(I)12(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)1(R)1,0.7619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
44,,Sun May 23 22:47:29 EDT 2021,PolarPoint.java,1621824449212,41301,0,(I)2(R)1(I)2(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)10,0.7727272727272727,0.0,0.0,0.0,0.0,0.0,0.5365853658536586,0.0,0.0,0.0,0.0,0.12195121951219512,0.4146341463414634,0.0,[]
45,,Sun May 23 22:48:11 EDT 2021,PolarPoint.java,1621824491353,12080,0,(I)12(R)4(I)2,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.3333333333333333,1.1666666666666667,0.0,[]
46,,Sun May 23 22:48:23 EDT 2021,PolarPoint.java,1621824503513,29596,0,(I)5(R)1(I)2(R)1(I)7,0.875,0.0,0.0,0.0,0.0,0.0,0.5517241379310345,0.0,0.0,0.0,0.0,0.06896551724137931,0.4827586206896552,0.0,[]
47,,Sun May 23 22:48:53 EDT 2021,Line.java,1621824533109,22707,0,(F)2(I)11(R)1(I)4,0.8333333333333334,0.0,0.0,11.11111111111111,0.0,0.0,0.8181818181818182,0.0,0.0,0.09090909090909091,0.0,0.045454545454545456,0.6818181818181818,0.0,[]
48,,Sun May 23 22:49:15 EDT 2021,Line.java,1621824555984,4879,4879,(I)4(R)2(I)6(R)1(I)3,0.8125,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.75,3.25,0.0,[]
49,,Sun May 23 22:49:21 EDT 2021,Line.java,1621824561171,7507,7507,(I)7(R)2(I)7(R)1(I)4,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.42857142857142855,2.5714285714285716,0.0,[]
50,,Sun May 23 22:49:29 EDT 2021,PolarPoint.java,1621824569661,39754,0,(I)1(R)1(I)2(F)2(I)5(R)1(I)1(R)1(I)1,0.6666666666666666,0.0,0.0,13.333333333333334,0.0,0.0,0.38461538461538464,0.0,0.0,0.05128205128205128,0.0,0.07692307692307693,0.2564102564102564,0.0,[]
51,,Sun May 23 22:50:11 EDT 2021,Line.java,1621824611686,51729,0,(I)1(R)1(I)1(R)1(I)5(R)1(I)1(R)1(I)3,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0784313725490196,0.21568627450980393,0.0,[]
52,,Sun May 23 22:51:03 EDT 2021,Line.java,1621824663414,-99158,-99158,(I)1(R)3(I)2(R)4(I)8(R)1,0.5789473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
53,,Sun May 23 22:49:24 EDT 2021,Line.java,1621824564687,144745,0,(I)1(R)1(I)2(R)1(I)2(R)4(I)2(R)4(I)5,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.1527777777777778,0.0,0.0,0.0,0.0,0.06944444444444445,0.08333333333333333,0.0,[]
54,,Sun May 23 22:51:49 EDT 2021,Line.java,1621824709441,11405,0,(I)5(R)1(I)5(R)1(I)7,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,1.7272727272727273,0.0,0.0,0.0,0.0,0.18181818181818182,1.5454545454545454,0.0,[]
55,,Sun May 23 22:52:00 EDT 2021,Line.java,1621824720853,7903,7903,(I)18,1.0,0.0,0.0,0.0,0.0,0.0,2.5714285714285716,0.0,0.0,0.0,0.0,0.0,2.5714285714285716,0.0,[]
56,,Sun May 23 22:52:08 EDT 2021,Line.java,1621824728845,9556,9556,(I)22,1.0,0.0,0.0,0.0,0.0,0.0,2.4444444444444446,0.0,0.0,0.0,0.0,0.0,2.4444444444444446,0.0,[]
57,,Sun May 23 22:52:19 EDT 2021,Line.java,1621824739096,61669,0,(R)1(I)1(R)1(I)5(R)1(I)6,0.8,0.0,0.0,0.0,0.0,0.0,0.2459016393442623,0.0,0.0,0.0,0.0,0.04918032786885246,0.19672131147540983,0.0,[]
58,,Sun May 23 22:53:21 EDT 2021,Line.java,1621824801158,602,602,(I)4(R)1(I)1(R)1(I)10(R)1(I)1(R)1(I)1(R)1(I)3,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
59,,Sun May 23 22:53:23 EDT 2021,Line.java,1621824803399,13217,0,(R)1(I)1(R)3(I)5(R)1(I)7,0.7222222222222222,0.0,0.0,0.0,0.0,0.0,1.3846153846153846,0.0,0.0,0.0,0.0,0.38461538461538464,1.0,0.0,[]
60,,Sun May 23 22:53:36 EDT 2021,Line.java,1621824816616,14017,0,(I)12(R)1(I)9,0.9545454545454546,0.0,0.0,0.0,0.0,0.0,1.5714285714285714,0.0,0.0,0.0,0.0,0.07142857142857142,1.5,0.0,[]
61,,Sun May 23 22:53:50 EDT 2021,Line.java,1621824830883,6889,6889,(I)12(R)4(I)6,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.6666666666666666,3.0,0.0,[]
62,,Sun May 23 22:53:57 EDT 2021,Line.java,1621824837829,10398,0,(I)16(R)1(I)1(R)1(I)3,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.2,2.0,0.0,[]
63,,Sun May 23 22:54:08 EDT 2021,Line.java,1621824848349,29601,0,(I)11(R)1(I)2(R)2(I)3(R)1(I)1,0.8095238095238095,0.0,0.0,0.0,0.0,0.0,0.7241379310344828,0.0,0.0,0.0,0.0,0.13793103448275862,0.5862068965517241,0.0,[]
64,,Sun May 23 22:54:38 EDT 2021,PolarPoint.java,1621824878082,11064,0,(I)2(R)1(I)8(R)1(I)4(R)1(I)2,0.8421052631578947,0.0,0.0,0.0,0.0,0.0,1.7272727272727273,0.0,0.0,0.0,0.0,0.2727272727272727,1.4545454545454546,0.0,[]
65,,Sun May 23 22:54:49 EDT 2021,PolarPoint.java,1621824889251,24758,0,(I)19,1.0,0.0,0.0,0.0,0.0,0.0,0.7916666666666666,0.0,0.0,0.0,0.0,0.0,0.7916666666666666,0.0,[]
66,,Sun May 23 22:55:14 EDT 2021,PolarPoint.java,1621824914066,10577,0,(I)7(R)1(I)3(R)1(I)5(R)4(I)3,0.75,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.6,1.8,0.0,[]
67,,Sun May 23 22:55:24 EDT 2021,PolarPoint.java,1621824924822,69007,0,(I)19,1.0,0.0,0.0,0.0,0.0,0.0,0.2753623188405797,0.0,0.0,0.0,0.0,0.0,0.2753623188405797,0.0,[]
68,,Sun May 23 22:56:33 EDT 2021,PolarPoint.java,1621824993945,-80315,-80315,(I)1(R)1(I)4(R)1(I)7(R)1(I)1(R)1(I)1(R)1(I)3,0.7727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
69,,Sun May 23 22:55:18 EDT 2021,PolarPoint.java,1621824918896,135538,0,(I)1(R)1(I)1(R)1(I)1(R)1(I)2(R)1(I)2(R)1(I)1(R)1(I)1(R)1(I)7,0.6956521739130435,0.0,0.0,0.0,0.0,0.0,0.17037037037037037,0.0,0.0,0.0,0.0,0.05185185185185185,0.11851851851851852,0.0,[]
70,,Sun May 23 22:57:48 EDT 2021,PolarPoint.java,1621825068511,15777,0,(R)3(I)9(R)1(I)8,0.8095238095238095,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.26666666666666666,1.1333333333333333,0.0,[]
71,,Sun May 23 22:58:04 EDT 2021,PolarPoint.java,1621825084473,5244,5244,(I)15(R)1(I)1(R)1(I)4(R)1(I)1,0.875,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.6,4.2,0.0,[]
72,,Sun May 23 22:58:09 EDT 2021,PolarPoint.java,1621825089866,6620,6620,(I)1(R)1(I)12(R)1(I)8,0.9130434782608695,0.0,0.0,0.0,0.0,0.0,3.8333333333333335,0.0,0.0,0.0,0.0,0.3333333333333333,3.5,0.0,[]
73,,Sun May 23 22:58:17 EDT 2021,PolarPoint.java,1621825097355,12802,0,(I)5(R)5(I)2(R)1(I)6(R)1(I)3,0.6956521739130435,0.0,0.0,0.0,0.0,0.0,1.9166666666666667,0.0,0.0,0.0,0.0,0.5833333333333334,1.3333333333333333,0.0,[]
74,,Sun May 23 22:58:30 EDT 2021,Line.java,1621825110157,49476,0,(I)1(R)1(I)11,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.2653061224489796,0.0,0.0,0.0,0.0,0.02040816326530612,0.24489795918367346,0.0,[]
75,,Sun May 23 22:59:19 EDT 2021,Line.java,1621825159844,14408,0,(I)11,1.0,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,0.0,[]
76,,Sun May 23 22:59:34 EDT 2021,main.java,1621825174252,408769,0,(I)1(F)2(I)1(F)6,0.2,0.0,0.0,80.0,0.0,0.0,0.024509803921568627,0.0,0.0,0.0196078431372549,0.0,0.0,0.004901960784313725,0.0,[]
77,,Sun May 23 23:06:23 EDT 2021,main.java,1621825583053,-419226,-419226,(I)3(R)1(I)3(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)4(R)2(I)1,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
78,,Sun May 23 22:59:25 EDT 2021,main.java,1621825165475,428042,0,(I)22,1.0,0.0,0.0,0.0,0.0,0.0,0.0514018691588785,0.0,0.0,0.0,0.0,0.0,0.0514018691588785,0.0,[]
79,,Sun May 23 23:06:33 EDT 2021,main.java,1621825593605,4879,4879,(I)6(R)1(I)9(R)1(I)6(R)1,0.875,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.75,5.25,0.0,[]
80,,Sun May 23 23:06:38 EDT 2021,main.java,1621825598769,14320,0,(I)17,1.0,0.0,0.0,0.0,0.0,0.0,1.2142857142857142,0.0,0.0,0.0,0.0,0.0,1.2142857142857142,0.0,[]
81,,Sun May 23 23:06:53 EDT 2021,main.java,1621825613089,28958,0,(I)23,1.0,0.0,0.0,0.0,0.0,0.0,0.8214285714285714,0.0,0.0,0.0,0.0,0.0,0.8214285714285714,0.0,[]
82,,Sun May 23 23:07:22 EDT 2021,main.java,1621825642102,4643,4643,(I)3(R)1(I)1(R)1(I)1(R)1(I)5(R)2(I)8,0.782608695652174,0.0,0.0,0.0,0.0,0.0,5.75,0.0,0.0,0.0,0.0,1.25,4.5,0.0,[]
83,,Sun May 23 23:07:26 EDT 2021,main.java,1621825646911,20908,0,(I)3(F)2(I)10,0.8666666666666667,0.0,0.0,13.333333333333334,0.0,0.0,0.75,0.0,0.0,0.1,0.0,0.0,0.65,0.0,[]
84,,Sun May 23 23:07:47 EDT 2021,main.java,1621825667819,72501,0,(I)4(F)2(I)6(F)3,0.6666666666666666,0.0,0.0,33.33333333333333,0.0,0.0,0.20833333333333334,0.0,0.0,0.06944444444444445,0.0,0.0,0.1388888888888889,0.0,[]
85,,Sun May 23 23:09:00 EDT 2021,main.java,1621825740548,33777,0,(F)1(I)1(F)2(I)3(F)2(I)7,0.6875,0.0,0.0,31.25,0.0,0.0,0.48484848484848486,0.0,0.0,0.15151515151515152,0.0,0.0,0.3333333333333333,0.0,[]
86,,Sun May 23 23:09:35 EDT 2021,main.java,1621825775393,11616,0,(I)2(R)4(I)11(R)1(I)2(R)1(I)2,0.7391304347826086,0.0,0.0,0.0,0.0,0.0,2.090909090909091,0.0,0.0,0.0,0.0,0.5454545454545454,1.5454545454545454,0.0,[]
87,,Sun May 23 23:09:48 EDT 2021,main.java,1621825788547,34065,0,(I)3(R)3(I)1(F)2(I)3(R)3,0.4666666666666667,0.0,0.0,13.333333333333334,0.0,0.0,0.4411764705882353,0.0,0.0,0.058823529411764705,0.0,0.17647058823529413,0.20588235294117646,0.0,[]
88,,Sun May 23 23:10:22 EDT 2021,main.java,1621825822622,11829,0,(R)2(I)8(R)1(I)1(F)2(D)5,0.47368421052631576,26.31578947368421,0.0,10.526315789473683,0.0,0.0,1.7272727272727273,0.0,0.45454545454545453,0.18181818181818182,0.0,0.2727272727272727,0.8181818181818182,0.0,[]
89,,Sun May 23 23:10:34 EDT 2021,main.java,1621825834451,19276,0,(I)4(R)1(I)8(R)3(I)5,0.8095238095238095,0.0,0.0,0.0,0.0,0.0,1.105263157894737,0.0,0.0,0.0,0.0,0.21052631578947367,0.8947368421052632,0.0,[]
90,,Sun May 23 23:10:54 EDT 2021,main.java,1621825854313,8173,8173,(I)6(R)1(I)14(R)1,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.25,2.5,0.0,[]
91,,Sun May 23 23:11:03 EDT 2021,main.java,1621825863117,15637,0,(I)5(R)1(F)2(R)4(I)8,0.65,0.0,0.0,10.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.13333333333333333,0.0,0.3333333333333333,0.8666666666666667,0.0,[]
92,,Sun May 23 23:11:19 EDT 2021,main.java,1621825879094,12382,0,(I)14(R)1(I)3(F)2(I)1,0.8571428571428571,0.0,0.0,9.523809523809524,0.0,0.0,1.75,0.0,0.0,0.16666666666666666,0.0,0.08333333333333333,1.5,0.0,[]
93,,Sun May 23 23:11:33 EDT 2021,Line.java,1621825893585,-251004,-251004,(I)1(F)2(I)1(D)2(F)2(I)3,0.45454545454545453,18.181818181818183,0.0,36.36363636363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
94,,Sun May 23 23:07:37 EDT 2021,Line.java,1621825657353,317371,0,(I)13(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)2,0.7916666666666666,0.0,0.0,0.0,0.0,0.0,0.07570977917981073,0.0,0.0,0.0,0.0,0.015772870662460567,0.05993690851735016,0.0,[]
95,,Sun May 23 23:12:55 EDT 2021,PolarPoint.java,1621825975956,14381,0,(I)6(R)3(I)2(R)1(I)7,0.7894736842105263,0.0,0.0,0.0,0.0,0.0,1.3571428571428572,0.0,0.0,0.0,0.0,0.2857142857142857,1.0714285714285714,0.0,[]
96,,Sun May 23 23:13:10 EDT 2021,PolarPoint.java,1621825990422,14165,0,(I)10(R)1(I)9,0.95,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,0.0,0.0,0.0,0.0,0.07142857142857142,1.3571428571428572,0.0,[]
97,,Sun May 23 23:13:24 EDT 2021,PolarPoint.java,1621826004700,9434,9434,(I)23,1.0,0.0,0.0,0.0,0.0,0.0,2.5555555555555554,0.0,0.0,0.0,0.0,0.0,2.5555555555555554,0.0,[]
98,,Sun May 23 23:13:34 EDT 2021,PolarPoint.java,1621826014308,39943,0,(I)9(F)2(I)6,0.8823529411764706,0.0,0.0,11.76470588235294,0.0,0.0,0.4358974358974359,0.0,0.0,0.05128205128205128,0.0,0.0,0.38461538461538464,0.0,[]
99,,Sun May 23 23:14:14 EDT 2021,PolarPoint.java,1621826054370,-54198,-54198,(I)3(R)1(I)8(R)1(I)1(R)1(I)3,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
100,,Sun May 23 23:13:22 EDT 2021,PolarPoint.java,1621826002084,85302,0,(R)1(I)3(R)1(I)3(R)1(I)6,0.8,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.0,0.0,0.0,0.0,0.03529411764705882,0.1411764705882353,0.0,[]
