Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
36,,Thu Jun 10 15:14:21 EDT 2021,Grader.java,1623352461400,23598,0,(F)5(D)2(F)1,0.0,25.0,0.0,75.0,0.0,0.0,0.34782608695652173,0.0,0.08695652173913043,0.2608695652173913,0.0,0.0,0.0,0.0,[]
37,,Thu Jun 10 15:14:47 EDT 2021,Grader.java,1623352487069,34375,0,(D)6,0.0,100.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.0,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,[]
38,,Thu Jun 10 15:15:21 EDT 2021,Grader.java,1623352521444,136493,0,(F)1(I)1(R)2(I)1(D)4(F)1,0.2,40.0,0.0,20.0,0.0,0.0,0.07352941176470588,0.0,0.029411764705882353,0.014705882352941176,0.0,0.014705882352941176,0.014705882352941176,0.0,[]
39,,Thu Jun 10 15:17:39 EDT 2021,ABridgeSceneView.java,1623352659920,229951,0,(D)3(F)1(I)2,0.3333333333333333,50.0,0.0,16.666666666666664,0.0,0.0,0.026200873362445413,0.0,0.013100436681222707,0.004366812227074236,0.0,0.0,0.008733624454148471,0.0,[]
40,,Thu Jun 10 15:21:30 EDT 2021,Grader.java,1623352890196,18398,0,(R)5(I)3(R)3(I)1(R)2(I)1,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.5555555555555556,0.2777777777777778,0.0,[]
41,,Thu Jun 10 15:21:48 EDT 2021,Grader.java,1623352908594,24505,0,(D)2(I)1(D)2(F)1(D)4,0.1,80.0,0.0,10.0,0.0,0.0,0.4166666666666667,0.0,0.3333333333333333,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,[]
42,,Thu Jun 10 15:22:13 EDT 2021,AMouseAndKeyController.java,1623352933099,-42911,-42911,(F)1(I)7(R)2(I)1(R)2,0.6153846153846154,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
43,,Thu Jun 10 15:21:36 EDT 2021,AMouseAndKeyController.java,1623352896496,81098,0,(R)1(I)13(R)4(I)1,0.7368421052631579,0.0,0.0,0.0,0.0,0.0,0.2345679012345679,0.0,0.0,0.0,0.0,0.06172839506172839,0.1728395061728395,0.0,[]
44,,Thu Jun 10 15:22:57 EDT 2021,AMouseAndKeyController.java,1623352977963,9735,9735,(I)21,1.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,[]
45,,Thu Jun 10 15:23:07 EDT 2021,Grader.java,1623352987698,19429,0,(I)4(D)2(I)2(D)2(F)1,0.5454545454545454,36.36363636363637,0.0,9.090909090909092,0.0,0.0,0.5789473684210527,0.0,0.21052631578947367,0.05263157894736842,0.0,0.0,0.3157894736842105,0.0,[]
46,,Thu Jun 10 15:23:27 EDT 2021,AMouseAndKeyController.java,1623353007127,29962,0,(D)4,0.0,100.0,0.0,0.0,0.0,0.0,0.13793103448275862,0.0,0.13793103448275862,0.0,0.0,0.0,0.0,0.0,[]
47,,Thu Jun 10 15:23:57 EDT 2021,AMouseAndKeyController.java,1623353037089,762859,0,(F)1(I)3(R)2(I)1(F)2(D)2(F)1,0.3333333333333333,16.666666666666664,0.0,33.33333333333333,0.0,0.0,0.015748031496062992,0.0,0.0026246719160104987,0.005249343832020997,0.0,0.0026246719160104987,0.005249343832020997,0.0,[]
48,,Thu Jun 10 15:37:16 EDT 2021,Grader.java,1623353836309,17858,0,(F)5(I)1(D)2(F)2,0.1,20.0,0.0,70.0,0.0,0.0,0.5882352941176471,0.0,0.11764705882352941,0.4117647058823529,0.0,0.0,0.058823529411764705,0.0,[]
49,,Thu Jun 10 15:37:36 EDT 2021,Grader.java,1623353856095,30489,0,(D)4(F)1(D)1,0.0,83.33333333333334,0.0,16.666666666666664,0.0,0.0,0.2,0.0,0.16666666666666666,0.03333333333333333,0.0,0.0,0.0,0.0,[]
50,,Thu Jun 10 15:38:06 EDT 2021,Grader.java,1623353886588,32384,0,(D)1(F)1(D)2(F)1(D)4,0.0,77.77777777777779,0.0,22.22222222222222,0.0,0.0,0.28125,0.0,0.21875,0.0625,0.0,0.0,0.0,0.0,[]
